,X,Y,theta,radius,divergence,Y_c,X_c,red,farred,ratio_Neuron,Neuron,fish_Neuron
132,68.0,234.0,2.4898950070465964,122.00409829181969,1.0101049929534036,74.0,-97.0,93.5,101.75,0.25574112734864324,132,fish7p2_132
109,61.263,145.605,3.047800160973948,113.2346996021979,0.452199839026052,10.60499999999999,-112.737,101.737,131.474,0.2551576694967987,109,fish5p1_109
106,50.636,208.182,2.6266910098127854,122.20954799032684,0.8733089901872146,60.18199999999999,-106.364,97.591,117.182,0.25497059684772416,106,fish4_plane1_106
97,51.409,185.455,2.688152695768119,117.46095651747436,0.8118473042318808,51.45500000000001,-105.59100000000001,97.818,121.818,0.2544011090493432,97,fish9_97
32,163.342,71.237,4.546920364409186,95.06141768877634,1.0469203644091856,-93.763,-15.657999999999987,103.895,135.474,0.2534633316374615,32,fish3p2_32
197,58.0,201.5,2.6210550745641306,133.70957332966103,0.8789449254358694,66.5,-116.0,97.154,117.923,0.2531414539179681,197,fish5p1_197
32,147.611,74.611,4.511491564634544,87.14160109844207,1.011491564634544,-85.389,-17.38900000000001,101.963,127.852,0.252710448630545,32,fish7p2_32
86,30.864,163.045,2.9152703811963194,129.43686693133452,0.5847296188036806,29.044999999999987,-126.136,97.955,122.636,0.25223913662689496,86,fish9_86
120,94.5,162.821,2.8049626584834524,84.22741858207456,0.6950373415165476,27.820999999999998,-79.5,101.679,131.929,0.2521934878438646,120,fish5p1_120
184,92.5,169.5,3.089616388020882,86.61697293256097,0.410383611979118,4.5,-86.5,105.387,140.387,0.25204930723068997,184,fish3p2_184
11,144.041,49.284,4.560595735653443,85.70143719331666,1.0605957356534432,-84.71600000000001,-12.959000000000003,107.73,152.784,0.2516764920489687,11,fish9_11
111,108.1,147.014,3.3900330020396505,73.14578727445621,0.10996699796034948,-17.98599999999999,-70.9,103.371,134.371,0.2513237710043185,111,fish3p2_111
91,49.382,182.118,2.8345872850731486,112.89673090041181,0.6654127149268514,34.117999999999995,-107.618,101.088,128.676,0.25041839229386953,91,fish4_plane1_91
132,79.386,186.614,2.927927103033527,101.9319086056962,0.572072896966473,21.614000000000004,-99.614,108.086,149.314,0.24994391540121758,132,fish3p2_132
57,118.337,72.756,3.982748140484623,83.50260537851499,0.482748140484623,-62.244,-55.663,107.023,149.023,0.24983025516227866,57,fish5p1_57
141,67.5,200.326,2.591385936219238,124.93893018591123,0.908614063780762,65.326,-106.5,97.087,118.217,0.2496750954106712,141,fish5p1_141
81,66.379,119.136,3.5283264921819275,121.60179331325668,0.02832649218192751,-45.864000000000004,-112.621,99.727,123.545,0.24908909786240127,81,fish3p2_81
70,70.338,110.419,3.6070791380670437,121.59981827700237,0.10707913806704372,-54.581,-108.662,98.757,120.541,0.2489830982637781,70,fish3p2_70
135,56.167,190.625,2.9359258182945975,125.47743428202538,0.5640741817054025,25.625,-122.833,102.25,131.5,0.2486466648316359,135,fish3p2_135
60,91.567,99.1,3.787470308786396,109.4867091888326,0.2874703087863959,-65.9,-87.433,100.4,126.0,0.24720050707796332,60,fish3p2_60
125,74.3,169.18,2.8113209420217413,105.39621625086927,0.6886790579782587,34.18000000000001,-99.7,105.04,143.92,0.2460436640868662,125,fish5p1_125
143,100.0,210.0,2.6238107949771066,90.91754506144565,0.8761892050228934,45.0,-79.0,97.781,118.062,0.24520114810624585,143,fish3p2_143
73,81.214,113.1,3.6295372194756776,110.70551836290728,0.12953721947567765,-51.900000000000006,-97.786,100.657,127.371,0.244358021184371,73,fish3p2_73
96,66.22,185.38,2.626560763792943,104.31161392673397,0.8734392362070569,51.379999999999995,-90.78,99.44,128.96,0.2441150828247602,96,fish9_96
26,149.98,69.94,4.547132268831695,91.30391010247043,1.047132268831695,-90.06,-15.02000000000001,100.72,125.92,0.24323673436621987,26,fish7p2_26
30,157.086,63.017,4.7136005374888,70.98305209696186,1.2136005374887997,-70.983,0.08600000000001273,97.862,124.172,0.24283591072678803,30,fish9_30
45,118.827,79.765,4.097670295600782,104.33501403651604,0.597670295600782,-85.235,-60.173,98.551,120.918,0.2427317236638174,45,fish3p2_45
113,88.119,221.381,2.467834361475641,98.37842914989038,1.0321656385243592,61.381,-76.881,103.381,134.762,0.24205394588380566,113,fish7p2_113
108,74.075,211.85,2.623335296330416,104.66985299024738,0.8766647036695838,51.849999999999994,-90.925,106.15,143.9,0.2414196299607952,108,fish7p2_108
115,60.1,153.4,3.2388458518413588,119.4645135594667,0.26115414815864124,-11.599999999999994,-118.9,99.133,123.033,0.24137779453851785,115,fish3p2_115
99,75.173,135.296,3.4202408257397097,107.99246985322634,0.07975917426029033,-29.704000000000008,-103.827,104.571,140.816,0.24083496333074852,99,fish3p2_99
5,138.741,42.879,4.514626226588487,92.93238252622173,1.0146262265884873,-91.12100000000001,-18.258999999999986,99.448,129.793,0.24058880567909793,5,fish9_5
112,66.1,150.375,3.2704147009284603,113.84331611912928,0.22958529907153968,-14.625,-112.9,99.825,125.65,0.23944040893193433,112,fish3p2_112
122,48.614,165.643,2.9019015562528057,129.07611105467967,0.5980984437471943,30.643,-125.386,97.086,119.771,0.23943038441673425,122,fish5p1_122
14,158.02,40.26,4.721855933493373,107.74482818214526,1.221855933493373,-107.74000000000001,1.0200000000000102,97.36,119.12,0.23771628074138737,14,fish4_plane1_14
51,153.062,64.375,4.424176377868589,73.66335906677077,0.924176377868589,-70.625,-20.937999999999988,95.688,115.562,0.23669076265655217,51,fish5p1_51
130,57.05,178.4,2.786246627465115,124.7431861866611,0.7137533725348848,43.400000000000006,-116.95,97.35,121.2,0.23602170894863045,130,fish5p1_130
54,125.439,68.47,4.081869077917599,82.36753985035611,0.5818690779175988,-66.53,-48.56100000000001,98.758,125.939,0.23581142100602348,54,fish5p1_54
101,58.01,196.786,2.8104281396628146,113.13739388902327,0.6895718603371854,36.786,-106.99000000000001,110.061,158.714,0.2357602915118167,101,fish7p2_101
81,42.365,153.446,2.9735581832878433,116.27265431304127,0.5264418167121567,19.445999999999998,-114.63499999999999,105.73,151.946,0.23571437105002213,81,fish9_81
102,13.881,203.5,2.7716569604739028,153.50341416724254,0.7283430395260972,55.5,-143.119,93.429,106.333,0.2354932365847518,102,fish4_plane1_102
93,52.557,177.843,2.744152359866465,113.27201286284267,0.7558476401335348,43.84299999999999,-104.443,111.829,172.457,0.23544457722707923,93,fish9_93
134,69.09,187.679,2.9381069499096473,112.22542109967777,0.5618930500903527,22.679000000000002,-109.91,111.308,164.923,0.23532791646108786,134,fish3p2_134
109,83.75,212.205,2.5704915884604893,96.57600387777495,0.9295084115395107,52.20500000000001,-81.25,106.295,146.273,0.23531054475820673,109,fish7p2_109
90,29.706,171.412,2.8557394205061613,132.67788127642075,0.6442605794938387,37.412000000000006,-127.294,97.471,124.5,0.23494640944291634,90,fish9_90
75,105.526,114.421,3.7444862516677144,89.2001340638006,0.24448625166771443,-50.57899999999999,-73.474,105.289,145.105,0.23419180603966117,75,fish3p2_75
195,90.0,204.0,2.453921397551064,108.70602559196064,1.0460786024489361,69.0,-84.0,93.312,107.906,0.2341449653543028,195,fish5p1_195
36,112.0,52.833,4.065975322605739,102.93403659140158,0.5659753226057394,-82.167,-62.0,99.0,127.167,0.23370939299296747,36,fish5p1_36
77,33.583,148.417,3.2295047557532186,131.92647110417226,0.2704952442467814,-11.582999999999998,-131.417,96.167,112.583,0.23359768841087528,77,fish7p2_77
24,146.825,51.525,4.607309708076587,97.01008323880563,1.1073097080765866,-96.475,-10.175000000000011,107.275,153.45,0.23325122403673645,24,fish4_plane1_24
98,90.586,126.957,3.237718147987079,83.8008666124641,0.26228185201292087,-8.043000000000006,-83.414,106.714,153.543,0.2328028900698632,98,fish5p1_98
15,134.528,42.889,4.501766741430425,107.48633915526194,1.0017667414304254,-105.11099999999999,-22.47200000000001,96.639,117.556,0.23241002582938455,15,fish4_plane1_15
19,124.167,47.5,4.396623405358967,105.72727126432423,0.8966234053589668,-100.5,-32.833,98.25,123.083,0.23216981563658,19,fish4_plane1_19
123,161.0,47.5,4.752168978855717,100.57957049023425,1.2521689788557167,-100.5,4.0,94.346,109.808,0.2319398129924917,123,fish4_plane1_123
108,72.288,215.712,2.4672664531081083,108.44831897267933,1.0327335468918917,67.71199999999999,-84.712,97.182,119.545,0.23157261313451727,108,fish4_plane1_108
18,136.667,42.083,4.3303415781426695,100.13651570730829,0.8303415781426695,-92.917,-37.333,97.333,122.0,0.2310165669547051,18,fish5p1_18
4,137.948,33.914,4.546919083141664,115.6658726677839,1.0469190831416642,-114.086,-19.051999999999992,94.414,110.207,0.2305254549171951,4,fish4_plane1_4
124,88.455,164.818,2.806196728457237,90.59282614534112,0.6938032715427629,29.818000000000012,-85.545,101.636,136.909,0.2304102302412582,124,fish5p1_124
119,88.775,160.125,2.8549060695271917,88.8513716832779,0.6450939304728083,25.125,-85.225,103.775,144.65,0.22912959802461969,119,fish5p1_119
30,134.176,49.853,4.27490640747892,93.99980098383188,0.7749064074789196,-85.14699999999999,-39.82400000000001,106.5,154.294,0.22855307372998612,30,fish5p1_30
112,85.344,148.875,2.9863481797086457,89.73517683160824,0.5136518202913543,13.875,-88.656,113.219,178.562,0.2266690994264738,112,fish5p1_112
23,151.826,60.674,4.641944137485233,73.50831620980037,1.1419441374852326,-73.326,-5.174000000000007,101.239,139.522,0.22664570601647013,23,fish9_23
141,73.635,206.608,2.765495787584683,113.28287111915904,0.7345042124153172,41.608000000000004,-105.365,101.622,134.649,0.22638878182442515,141,fish3p2_141
89,63.529,168.706,2.786067711374929,99.70623991004776,0.7139322886250712,34.70599999999999,-93.471,103.412,147.529,0.22554462576327922,89,fish9_89
103,66.338,132.176,3.1678168794628974,107.69903072915744,0.33218312053710264,-2.8240000000000123,-107.662,101.811,138.865,0.22532054053436754,103,fish5p1_103
67,97.119,107.476,3.7540157406531423,100.06752088964731,0.25401574065314225,-57.524,-81.881,107.071,154.214,0.22527863991592667,67,fish3p2_67
71,46.5,128.889,3.187813105056745,110.61813739617929,0.31218689494325513,-5.11099999999999,-110.5,100.778,138.389,0.22496848797062535,71,fish9_71
140,40.409,200.591,2.685184087178535,148.82450927854592,0.8148159128214649,65.59100000000001,-133.591,92.409,105.636,0.2249019337791587,140,fish5p1_140
224,164.5,23.0,4.6277700990360575,112.40217969416786,1.1277700990360575,-112.0,-9.5,91.423,102.192,0.22412540022392916,224,fish5p1_224
52,130.321,66.857,4.142373586346629,80.940246416724,0.6423735863466291,-68.143,-43.679,99.5,131.036,0.223796364768614,52,fish5p1_52
16,173.75,38.111,4.709808713840653,96.88932253349697,1.209808713840653,-96.88900000000001,-0.25,98.528,127.611,0.22358992656022367,16,fish5p1_16
225,159.0,38.5,4.558182627167485,97.6588449655227,1.0581826271674846,-96.5,-15.0,93.577,110.0,0.22290791508955082,225,fish5p1_225
96,79.258,130.258,3.476768837348521,105.6194732423903,0.023231162651478954,-34.74199999999999,-99.742,104.0,144.333,0.22205128949392622,96,fish3p2_96
88,57.967,167.733,2.813295063077137,104.62050648892884,0.686704936922863,33.733000000000004,-99.033,98.9,132.5,0.22199277232834286,88,fish9_88
47,144.603,82.167,4.318799423425459,89.69091089960007,0.8187994234254594,-82.833,-34.39699999999999,108.59,160.923,0.2219271623672231,47,fish3p2_47
44,101.074,79.989,3.909573511169719,77.74899097094443,0.40957351116971896,-54.010999999999996,-55.926,105.511,156.468,0.22164563734906773,44,fish9_44
166,140.0,65.5,4.338832969197046,106.87024843238646,0.8388329691970462,-99.5,-39.0,92.923,104.538,0.2206523954082566,166,fish3p2_166
140,89.3,205.0,2.7221277581215966,98.21451012961374,0.7778722418784034,40.0,-89.7,107.775,158.725,0.22003056781151775,140,fish3p2_140
126,82.409,169.561,2.7807715588310504,97.8947087538443,0.7192284411689496,34.56100000000001,-91.591,98.061,126.697,0.21990343570430967,126,fish5p1_126
28,145.348,47.258,4.396757344542962,92.30165582480087,0.8967573445429622,-87.74199999999999,-28.651999999999987,100.0,134.0,0.21897810218978103,28,fish5p1_28
14,153.849,51.523,4.674202961441333,82.53716938446581,1.174202961441333,-82.477,-3.1510000000000105,101.047,141.465,0.218049394774176,14,fish9_14
179,44.5,203.5,2.862802076607428,139.90175123993265,0.6371979233925722,38.5,-134.5,92.645,103.742,0.2180461517203258,179,fish3p2_179
55,110.759,69.426,3.945100081918799,91.10089767395269,0.4451000819187989,-65.574,-63.241,107.667,162.704,0.21754496190999764,55,fish5p1_55
103,36.0,176.5,2.8038138788097697,128.24683231955478,0.6961861211902303,42.5,-121.0,92.231,109.077,0.21722230162908,103,fish9_103
43,133.085,60.939,4.207666711871418,84.61128143456995,0.7076667118714184,-74.061,-40.91499999999999,100.878,137.707,0.21717720229622986,43,fish5p1_43
25,169.724,54.776,4.848039235176623,94.08833270921532,1.348039235176623,-93.22399999999999,12.72399999999999,96.19,118.517,0.21690171054748253,25,fish4_plane1_25
38,141.31,67.571,4.519729704479621,81.94510443583559,1.0197297044796212,-80.429,-15.689999999999998,96.5,119.81,0.21610496526884498,38,fish4_plane1_38
16,148.933,45.467,4.6338736106622935,102.8498545356288,1.1338736106622935,-102.533,-8.067000000000007,95.267,115.3,0.21554692739614387,16,fish4_plane1_16
111,70.119,148.071,3.0164237929313633,104.70011080223364,0.4835762070686367,13.070999999999998,-103.881,102.0,142.524,0.2149745101652233,111,fish5p1_111
48,97.18,64.7,3.882702232869203,104.13165897074721,0.38270223286920313,-70.3,-76.82,95.16,116.92,0.21460256563961147,48,fish5p1_48
49,164.79,84.952,4.5367007112823625,81.2994858778332,1.0367007112823625,-80.048,-14.210000000000008,99.903,131.387,0.21433067341117326,49,fish3p2_49
133,76.731,183.962,2.6752551126785256,108.89690447850205,0.8247448873214744,48.96199999999999,-97.269,99.231,132.333,0.2141648980089967,133,fish5p1_133
139,73.219,197.781,2.5844725993751805,118.7361104382319,0.9155274006248195,62.781000000000006,-100.781,95.75,119.312,0.21357510954336265,139,fish5p1_139
36,136.133,73.767,4.273140410795481,100.8019839983321,0.7731404107954809,-91.233,-42.86699999999999,101.133,136.333,0.21317600179689888,36,fish3p2_36
27,174.015,45.409,4.712556407914908,89.59100125570649,1.2125564079149083,-89.59100000000001,0.014999999999986358,95.667,119.303,0.21177627453850897,27,fish5p1_27
129,53.633,176.733,3.0482752519911673,125.91484415270503,0.45172474800883267,11.733000000000004,-125.36699999999999,97.833,124.133,0.21164376736565726,129,fish3p2_129
117,89.0,232.792,2.3777514493215004,105.23628302063885,1.1222485506784996,72.792,-76.0,99.833,130.083,0.21117559364348873,117,fish7p2_117
2,173.776,34.086,4.878741694474486,101.3125933534425,1.3787416944744857,-99.914,16.77600000000001,95.0,120.552,0.2110100346994279,2,fish9_2
115,75.741,228.052,2.490196015415572,112.24189852724338,1.009803984584428,68.05199999999999,-89.259,99.931,130.517,0.21094705565867206,115,fish7p2_115
13,150.4,37.8,4.474199737666943,100.02399712069099,0.9741997376669431,-97.2,-23.599999999999994,96.4,122.533,0.20951288254807585,13,fish5p1_13
110,59.365,230.365,2.440825191251969,127.73639438312011,1.0591748087480308,82.36500000000001,-97.63499999999999,92.216,104.676,0.20703808776483368,110,fish4_plane1_110
138,90.426,196.926,2.795643737978855,94.15212664618892,0.704356262021145,31.925999999999988,-88.574,106.685,159.963,0.20684420266936557,138,fish3p2_138
124,32.0,193.0,2.700594892235142,138.2244551445221,0.7994051077648581,59.0,-125.0,89.406,99.469,0.20599477453067583,124,fish9_124
23,132.206,44.294,4.280620391491322,99.87150180106435,0.7806203914913219,-90.706,-41.79400000000001,97.912,129.265,0.20570375504816787,23,fish5p1_23
83,56.614,156.986,2.9164968904061026,102.98400454439513,0.5835031095938974,22.98599999999999,-100.386,99.543,139.686,0.20558727402174132,83,fish9_83
19,167.737,58.132,4.852977466173941,76.62399489063462,1.3529774661739413,-75.868,10.736999999999995,100.447,143.342,0.20537555992454257,19,fish9_19
31,149.306,50.403,4.428378366536015,88.12744206545428,0.9283783665360152,-84.59700000000001,-24.69399999999999,101.935,145.323,0.2053356320314745,31,fish5p1_31
84,30.528,158.028,2.953843527851227,128.73426726400396,0.5461564721487728,24.02799999999999,-126.47200000000001,95.5,123.833,0.20481641980898177,84,fish9_84
114,93.833,225.889,2.3946852765766877,96.98506178788567,1.1053147234233123,65.88900000000001,-71.167,97.444,122.25,0.20467673850255513,114,fish7p2_114
206,81.0,225.5,2.369817625559677,129.76613579821202,1.1301823744403232,90.5,-93.0,90.692,100.731,0.2046556888503699,206,fish5p1_206
116,95.081,156.477,2.8758874978151887,81.78918076371716,0.6241125021848113,21.477000000000004,-78.919,100.86,141.419,0.20414966742336446,116,fish5p1_116
76,85.581,116.878,3.6172630063946136,105.08490112761204,0.11726300639461362,-48.122,-93.419,105.649,157.703,0.2023589641952742,76,fish3p2_76
21,146.907,42.426,4.427676742873952,96.45712065472408,0.9276767428739516,-92.574,-27.09299999999999,96.556,124.704,0.20177151427682033,21,fish5p1_21
32,158.111,52.056,4.523118942745304,84.45216075980531,1.0231189427453042,-82.944,-15.88900000000001,97.194,127.306,0.20170862165043907,32,fish5p1_32
139,52.033,199.133,2.8789682532382184,131.4750195968801,0.6210317467617816,34.13300000000001,-126.967,98.4,128.6,0.20153750259713285,139,fish3p2_139
9,141.9,37.5,4.576578586602171,111.52694741630832,1.0765785866021709,-110.5,-15.099999999999994,94.257,113.514,0.20150350348384763,9,fish4_plane1_9
25,161.725,65.425,4.540611419629034,101.06238790964719,1.040611419629034,-99.575,-17.275000000000006,100.95,139.05,0.20123203285420943,25,fish3p2_25
143,96.4,201.867,2.430352034632119,102.43512917451707,1.069647965367881,66.86699999999999,-77.6,93.633,112.967,0.20091522896774572,143,fish5p1_143
40,151.843,59.529,4.426829721105358,78.65624253674974,0.9268297211053582,-75.471,-22.15700000000001,95.286,119.886,0.19992646130712288,40,fish5p1_40
78,20.676,149.853,3.0258235052102282,137.24267042359676,0.47417649478977175,15.853000000000009,-136.324,93.529,116.941,0.19961768004432992,78,fish9_78
39,152.7,83.58,4.552805004886687,77.40352963528214,1.0528050048866868,-76.42,-12.300000000000011,100.88,137.64,0.199053361862154,39,fish7p2_39
116,54.281,154.625,3.2245885639370973,125.14978859750423,0.27541143606290275,-10.375,-124.719,98.938,131.875,0.19730502686493528,116,fish3p2_116
148,98.65,218.2,2.5567559626192775,96.36577452602143,0.9432440373807225,53.19999999999999,-80.35,96.3,120.95,0.1969422130085513,148,fish3p2_148
8,156.259,33.983,4.538538012564452,102.56304095530709,1.0385380125644517,-101.017,-17.741000000000014,93.69,113.897,0.19608518850368725,8,fish5p1_8
126,161.0,56.5,4.673760861608673,103.57726584535817,1.173760861608673,-103.5,-4.0,94.154,110.538,0.19462725061850403,126,fish7p2_126
219,208.5,46.0,5.082195376756159,95.45286795062786,1.5821953767561592,-89.0,34.5,91.5,104.875,0.19417475728155342,219,fish5p1_219
20,139.235,68.824,4.436984514823523,94.7464943995291,0.9369845148235232,-91.176,-25.764999999999986,100.676,138.353,0.1940811360721553,20,fish7p2_20
6,158.106,34.621,4.722143563865265,113.38439432743819,1.2221435638652647,-113.37899999999999,1.1059999999999945,96.333,123.515,0.1940614783369123,6,fish4_plane1_6
145,68.717,210.37,2.7513007894496413,119.25089932155649,0.7486992105503587,45.370000000000005,-110.283,97.348,126.0,0.19397441188609157,145,fish3p2_145
33,151.421,78.842,4.546608968480583,82.28614831792773,1.0466089684805828,-81.158,-13.579000000000008,109.289,175.132,0.19380414998861853,33,fish7p2_33
161,89.648,247.722,2.394705375339431,121.76497521044384,1.1052946246605688,82.72200000000001,-89.352,111.222,185.333,0.19348331827069448,161,fish3p2_161
24,142.803,60.409,4.521812590932798,74.94791584827426,1.0218125909327984,-73.59100000000001,-14.197000000000003,102.424,156.182,0.19330630999628085,24,fish9_24
21,130.409,49.755,4.448062014252258,101.77996515031828,0.9480620142522582,-98.245,-26.591000000000008,102.4,149.655,0.1931779804120231,21,fish4_plane1_21
128,44.206,177.0,3.052801993118294,135.32709424206226,0.4471980068817061,12.0,-134.79399999999998,96.176,121.235,0.19286233921689014,128,fish3p2_128
145,98.391,206.826,2.3818476262891592,104.28660104251168,1.1181523737108408,71.826,-75.609,96.109,124.804,0.19260321931685104,145,fish5p1_145
6,161.016,43.081,4.756531471936013,91.00765251889536,1.2565314719360128,-90.919,4.015999999999991,98.323,138.903,0.19256583069895938,6,fish9_6
33,140.974,72.763,4.3213550501660745,99.76793495407229,0.8213550501660745,-92.237,-38.02600000000001,97.421,126.684,0.19237683889625426,33,fish3p2_33
11,152.036,40.143,4.666397533065222,107.97117089760582,1.166397533065222,-107.857,-4.963999999999999,94.036,114.179,0.19135177651556687,11,fish4_plane1_11
77,25.048,145.643,3.053583953009218,132.46467360394618,0.4464160469907821,11.643,-131.952,94.619,123.333,0.19115060733952685,77,fish9_77
38,141.025,84.05,4.406620386879699,79.64422844751526,0.9066203868796991,-75.95,-23.974999999999994,104.425,156.45,0.1890850434626759,38,fish7p2_38
222,176.0,32.5,4.731898699807058,102.51951033827659,1.2318986998070578,-102.5,2.0,93.269,113.154,0.1888794490986197,222,fish5p1_222
152,102.413,220.196,2.2696100092289635,111.27918486850989,1.2303899907710365,85.196,-71.587,93.609,114.696,0.18857521323556592,152,fish5p1_152
24,152.333,44.5,4.477397813146338,93.05755686133179,0.9773978131463377,-90.5,-21.667,94.933,120.567,0.18836244488095938,24,fish5p1_24
9,136.156,35.781,4.348002707455019,106.19123455822518,0.8480027074550192,-99.219,-37.843999999999994,94.25,117.812,0.18691868289619284,9,fish5p1_9
114,67.885,154.526,2.959620310926868,107.89651477689166,0.540379689073132,19.52600000000001,-106.115,100.821,147.436,0.18587921113332526,114,fish5p1_114
35,138.625,53.275,4.3038847061278664,89.05260383615966,0.8038847061278664,-81.725,-35.375,108.475,182.4,0.1847465656087162,35,fish5p1_35
98,56.036,193.786,2.6069639792637838,117.33752635879111,0.8930360207362162,59.786,-100.964,97.429,137.75,0.18423143943607032,98,fish9_98
23,153.105,51.314,4.672125705415491,96.7644233228308,1.1721257054154908,-96.686,-3.8950000000000102,99.488,140.14,0.184006256341979,23,fish4_plane1_23
29,171.371,49.887,4.681510449756312,85.15359305396338,1.1815104497563116,-85.113,-2.6289999999999907,96.516,128.71,0.18363579906155125,29,fish5p1_29
115,87.095,154.797,2.9176142858649667,89.13136504059612,0.5823857141350333,19.796999999999997,-86.905,104.081,163.378,0.18304877923845977,115,fish5p1_115
8,150.245,45.245,4.636427035774268,89.0116849070952,1.1364270357742683,-88.755,-6.7549999999999955,99.894,150.064,0.1814581956572277,8,fish9_8
223,177.5,26.5,4.744635862819943,108.55643693489576,1.2446358628199432,-108.5,3.5,91.333,105.524,0.17993165512289655,223,fish5p1_223
5,164.134,29.232,4.619378490599832,106.22715180216402,1.119378490599832,-105.768,-9.866000000000014,93.732,116.756,0.17960319350270093,5,fish5p1_5
29,166.382,71.794,4.728055566912052,88.21682583271743,1.2280555669120519,-88.206,1.382000000000005,99.157,136.529,0.17884035825669195,29,fish7p2_29
180,43.0,245.5,2.6071416120190785,158.03876106828983,0.8928583879809215,80.5,-136.0,91.692,103.308,0.17808675777343883,180,fish3p2_180
12,168.056,49.704,4.842801465209735,85.01794370602008,1.3428014652097353,-84.29599999999999,11.056000000000012,97.407,139.926,0.17770044070706298,12,fish9_12
1,176.154,12.154,4.7299213322254,122.86488282662383,1.2299213322254001,-122.846,2.1539999999999964,92.115,109.462,0.1776348449202476,1,fish5p1_1
50,138.346,65.756,4.236889530022304,77.88413992591816,0.736889530022304,-69.244,-35.653999999999996,102.205,157.333,0.17730208755889787,50,fish5p1_50
95,60.773,183.652,2.665236419674001,108.28183888815336,0.834763580325999,49.65199999999999,-96.227,99.515,150.121,0.17716574140225078,95,fish9_95
136,39.5,193.5,2.94006488585446,142.38152970101143,0.55993511414554,28.5,-139.5,93.667,112.857,0.17659000330639626,136,fish3p2_136
72,50.403,131.242,3.1674600309749246,106.6326731025721,0.33253996902507543,-2.7580000000000098,-106.59700000000001,99.065,148.419,0.17613157628660978,72,fish9_72
41,159.882,77.735,4.496716549428639,89.3346413716426,0.9967165494286387,-87.265,-19.117999999999995,99.912,142.824,0.17597167377124312,41,fish3p2_41
137,58.95,195.025,2.896515994481078,123.74773987835091,0.6034840055189221,30.025000000000006,-120.05,100.95,148.15,0.17506252232940336,137,fish3p2_137
154,88.308,229.0,2.527061316844869,111.00017506292501,0.9729386831551312,64.0,-90.692,97.962,133.846,0.17481474770581598,154,fish3p2_154
15,190.0,52.5,5.097119197214276,87.92752697534488,1.5971191972142762,-81.5,33.0,98.5,146.464,0.17430348328080988,15,fish9_15
30,182.265,71.735,4.74738246324865,93.32213269101815,1.24738246324865,-93.265,3.2649999999999864,98.324,135.912,0.17380123380094478,30,fish3p2_30
36,164.579,79.553,4.707155768993911,80.44810159351182,1.2071557689939114,-80.447,-0.42099999999999227,98.132,133.5,0.17306114149182641,36,fish7p2_36
110,62.614,215.443,2.6452913593430427,116.43375474921352,0.8547086406569573,55.44300000000001,-102.386,100.429,144.943,0.17246180515562975,110,fish7p2_110
4,165.339,38.371,4.799370534188463,95.99189841856446,1.299370534188463,-95.62899999999999,8.338999999999999,95.935,135.129,0.17108514650295767,4,fish9_4
16,170.797,64.338,4.772913741073994,95.83748459240779,1.2729137410739941,-95.662,5.796999999999997,95.595,121.649,0.17084101649794242,16,fish7p2_16
44,164.983,79.052,4.550725247471002,87.08349437752254,1.0507252474710018,-85.948,-14.016999999999996,103.414,162.483,0.17005371820594134,44,fish3p2_44
156,103.85,232.2,2.4119847958383005,100.81350355979103,1.0880152041616995,67.19999999999999,-75.15,94.15,116.35,0.17002027764779298,156,fish3p2_156
7,170.324,57.618,4.764343511721818,102.52033408061057,1.264343511721818,-102.382,5.324000000000012,96.912,128.559,0.16949498162716836,7,fish7p2_7
144,60.833,205.625,2.583656846990217,133.3966285705902,0.916343153009783,70.625,-113.167,94.583,122.958,0.1693040863931774,144,fish5p1_144
19,176.086,66.121,4.829932799069018,94.53129660064968,1.3299327990690184,-93.879,11.086000000000013,95.448,121.414,0.1687647250179904,19,fish7p2_19
5,156.845,51.224,4.637558386440051,109.08126420701221,1.137558386440051,-108.77600000000001,-8.155000000000001,95.069,119.655,0.16812597623001752,5,fish7p2_5
147,80.765,210.176,2.4630180093132963,119.76725846824748,1.0369819906867037,75.17599999999999,-93.235,94.029,120.647,0.16713284968577682,147,fish5p1_147
4,188.833,25.375,4.846878933505981,110.62395090576001,1.3468789335059812,-109.625,14.832999999999998,93.583,118.458,0.16674282539938534,4,fish5p1_4
102,46.2,200.133,2.6034791065764002,129.0357070310385,0.8965208934235998,66.13300000000001,-110.8,96.367,138.933,0.1665025785655435,102,fish9_102
46,176.207,80.939,4.679175327265721,84.1073871309768,1.179175327265721,-84.061,-2.7930000000000064,94.463,118.854,0.16540999463271386,46,fish3p2_46
136,66.429,189.69,2.671240973543507,120.67525073932931,0.8287590264564928,54.69,-107.571,99.214,147.905,0.1649175853265409,136,fish5p1_136
10,146.518,60.445,4.528832543014995,101.25602376649006,1.0288325430149952,-99.555,-18.482,98.545,138.855,0.16355428374078015,10,fish7p2_10
39,189.0,74.714,4.822698512489303,90.83810762009522,1.3226985124893034,-90.286,10.0,97.286,134.107,0.16312525648625234,39,fish3p2_39
183,173.0,39.5,4.664616590719659,125.64334443176845,1.1646165907196586,-125.5,-6.0,90.577,99.077,0.1622818014403912,183,fish3p2_183
37,130.7,75.0,4.219840091169836,102.14151947176036,0.7198400911698357,-90.0,-48.30000000000001,97.267,134.333,0.16212083651096723,37,fish3p2_37
42,134.397,85.885,4.320801050051859,80.18464213301696,0.820801050051859,-74.115,-30.60300000000001,103.897,167.795,0.16176636989582543,42,fish7p2_42
